subject_age,subject_education,subject_sex,subject_ethnicity,subject_income_category,subject_employment_status,same_sex_couple,married,sex_frequency,flirts_with_partner,fights_with_partner,relationship_duration,children,rel_change_during_pandemic,inc_change_during_pandemic,subject_had_covid,partner_had_covid,subject_vaccinated,partner_vaccinated,agree_covid_approach,relationship_quality
51.0,prof_doct_degree,male,other,150k_175k,working_paid_employee,no,married,once_a_month_or_less,never,2_times,31.0833339691162,3.0,worse_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
67.0,high_school_grad,male,black,125k_150k,working_self_employed,no,married,once_a_month_or_less,never,0_times,41.8333320617676,3.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
59.0,bach_degree,male,white,125k_150k,working_paid_employee,yes,married,once_or_twice_a_week,once_a_week,2_times,10.0833330154419,2.0,worse_than_before,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
47.0,associate_degree,female,white,75k_85k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,27.3333339691162,1.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
53.0,masters_degree,male,white,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,never,0_times,31.5,4.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
30.0,some_college,female,hispanic,50k_60k,not_working_other,no,married,2_to_3_times_a_month,less_than_once_a_month,1_time,11.9166669845581,5.0,worse_than_before,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
66.0,some_college,male,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,never,1_time,35.0833320617676,4.0,better_than_before,no_change,yes,yes,,partially_vaccinated,completely_agree,excellent
57.0,masters_degree,male,white,100k_125k,working_paid_employee,yes,not_married,once_a_month_or_less,never,0_times,28.75,2.0,worse_than_before,no_change,yes,yes,fully_vaccinated_and_booster,not_vaccinated,completely_disagree,fair
70.0,masters_degree,male,other,60k_75k,not_working_retired,no,married,once_a_month_or_less,never,1_time,39.6666679382324,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
36.0,bach_degree,female,white,85k_100k,not_working_other,no,married,once_or_twice_a_week,1_to_3_times_a_month,0_times,15.1666669845581,4.0,no_change,no_change,no,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
57.0,masters_degree,female,white,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,0_times,7.75,3.0,worse_than_before,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,good
53.0,bach_degree,male,white,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,1_time,28.4166660308838,4.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
38.0,high_school_grad,female,white,12k_15k,working_paid_employee,no,not_married,3_to_6_times_a_week,every_day,0_times,19.5833339691162,4.0,better_than_before,worse,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
58.0,high_school_grad,male,hispanic,175k_200k,not_working_retired,no,married,once_or_twice_a_week,every_day,0_times,38.0,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
31.0,bach_degree,male,black,50k_60k,working_paid_employee,no,married,3_to_6_times_a_week,never,1_time,10.25,4.0,better_than_before,no_change,no,yes,partially_vaccinated,fully_vaccinated_and_booster,mostly_agree,good
44.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,18.8333339691162,5.0,worse_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
75.0,associate_degree,male,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,every_day,0_times,23.8333339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
45.0,bach_degree,male,black,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,1_time,15.25,5.0,better_than_before,better,no,yes,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,excellent
40.0,bach_degree,male,white,150k_175k,working_paid_employee,no,married,3_to_6_times_a_week,a_few_times_a_week,0_times,14.4166669845581,4.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
36.0,bach_degree,male,black,60k_75k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,8.08333301544189,1.0,no_change,worse,no,no,not_vaccinated,partially_vaccinated,completely_agree,fair
70.0,masters_degree,male,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,0_times,50.75,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
32.0,some_college,male,white,150k_175k,working_self_employed,no,not_married,2_to_3_times_a_month,once_a_week,1_time,13.25,3.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,not_vaccinated,mostly_agree,good
46.0,high_school_grad,male,hispanic,40k_50k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,21.9166660308838,2.0,no_change,worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,excellent
62.0,bach_degree,male,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,1_time,38.4166679382324,3.0,better_than_before,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
43.0,masters_degree,female,white,over_250k,working_paid_employee,no,married,,,2_times,22.5833339691162,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
50.0,10th,female,white,12k_15k,not_working_disabled,no,not_married,3_to_6_times_a_week,never,7_or_more_times,2.91666674613953,2.0,better_than_before,,yes,no,fully_vaccinated_no_booster,not_vaccinated,completely_agree,poor
66.0,some_college,male,white,150k_175k,not_working_retired,yes,married,once_a_month_or_less,never,0_times,30.25,2.0,worse_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
47.0,bach_degree,male,white,over_250k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,0_times,15.25,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
38.0,associate_degree,female,white,100k_125k,working_paid_employee,no,married,2_to_3_times_a_month,never,1_time,11.25,6.0,no_change,better,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
68.0,bach_degree,male,white,150k_175k,working_paid_employee,yes,married,once_or_twice_a_week,once_a_week,0_times,23.8333339691162,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
64.0,masters_degree,male,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,0_times,15.0,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,good
61.0,bach_degree,male,other,150k_175k,working_paid_employee,no,not_married,once_a_month_or_less,once_a_week,0_times,6.58333349227905,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,good
60.0,masters_degree,male,white,over_250k,working_paid_employee,no,married,2_to_3_times_a_month,never,0_times,40.75,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
41.0,prof_doct_degree,female,hispanic,200k_250k,working_paid_employee,yes,married,once_or_twice_a_week,never,0_times,15.3333330154419,3.0,worse_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
46.0,masters_degree,female,white,175k_200k,working_paid_employee,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,22.9166660308838,4.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
29.0,bach_degree,female,other,10k_12k,working_paid_employee,no,not_married,once_or_twice_a_week,every_day,0_times,2.0,3.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,good
26.0,high_school_grad,male,white,7k_10k,working_paid_employee,no,not_married,,every_day,4_times,2.0,4.0,no_change,worse,yes,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,fair
66.0,prof_doct_degree,male,white,200k_250k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,0_times,10.5,1.0,no_change,worse,no,yes,not_vaccinated,partially_vaccinated,mostly_agree,good
79.0,prof_doct_degree,male,white,over_250k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,59.0,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
63.0,bach_degree,male,white,175k_200k,working_self_employed,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,38.5833320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
42.0,11th,male,hispanic,15k_20k,not_working_retired,no,married,once_a_month_or_less,every_day,0_times,6.16666650772095,1.0,better_than_before,no_change,no,no,not_vaccinated,partially_vaccinated,completely_disagree,excellent
31.0,high_school_grad,female,hispanic,40k_50k,not_working_looking,no,not_married,3_to_6_times_a_week,a_few_times_a_week,0_times,12.6666669845581,4.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
43.0,associate_degree,male,white,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,0_times,25.5833339691162,4.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,mostly_agree,excellent
98.0,prof_doct_degree,male,white,85k_100k,not_working_retired,no,married,once_a_month_or_less,never,1_time,53.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
75.0,bach_degree,male,white,35k_40k,not_working_retired,no,married,once_a_month_or_less,never,1_time,56.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
41.0,associate_degree,male,white,125k_150k,working_paid_employee,no,not_married,once_a_month_or_less,1_to_3_times_a_month,1_time,5.33333349227905,2.0,no_change,no_change,yes,no,not_vaccinated,fully_vaccinated_and_booster,completely_agree,fair
48.0,masters_degree,female,white,175k_200k,working_paid_employee,no,married,2_to_3_times_a_month,never,1_time,23.25,6.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
58.0,associate_degree,male,white,20k_25k,working_self_employed,no,married,once_a_month_or_less,never,1_time,40.1666679382324,3.0,no_change,worse,no,no,fully_vaccinated_no_booster,partially_vaccinated,completely_agree,good
74.0,high_school_grad,female,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,3_times,39.5833320617676,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
65.0,prof_doct_degree,female,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,0_times,34.6666679382324,2.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
54.0,bach_degree,male,white,75k_85k,working_paid_employee,no,married,once_a_month_or_less,1_to_3_times_a_month,0_times,23.0833339691162,3.0,better_than_before,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
47.0,prof_doct_degree,male,white,150k_175k,working_paid_employee,no,married,once_or_twice_a_week,1_to_3_times_a_month,1_time,31.75,5.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
68.0,high_school_grad,female,white,85k_100k,not_working_retired,no,married,once_a_month_or_less,every_day,1_time,34.5,1.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
23.0,bach_degree,female,white,75k_85k,working_paid_employee,no,married,3_to_6_times_a_week,a_few_times_a_week,1_time,0.666666686534882,2.0,no_change,no_change,no,no,not_vaccinated,not_vaccinated,completely_agree,excellent
34.0,bach_degree,male,white,under_5k,not_working_looking,no,not_married,once_a_month_or_less,once_a_week,0_times,3.91666674613953,1.0,worse_than_before,no_change,no,no,fully_vaccinated_no_booster,not_vaccinated,completely_disagree,good
28.0,some_college,female,white,150k_175k,working_paid_employee,no,married,3_to_6_times_a_week,never,1_time,2.5,3.0,no_change,no_change,no,,fully_vaccinated_no_booster,,mostly_agree,excellent
30.0,bach_degree,female,white,60k_75k,working_paid_employee,no,not_married,2_to_3_times_a_month,less_than_once_a_month,2_times,1.91666662693024,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,good
61.0,some_college,female,white,175k_200k,not_working_retired,no,married,once_a_month_or_less,never,0_times,34.5833320617676,1.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,good
57.0,masters_degree,male,black,175k_200k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,30.8333339691162,6.0,no_change,better,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
38.0,some_college,male,white,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,0_times,17.5,4.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
59.0,some_college,male,hispanic,25k_30k,not_working_retired,no,not_married,2_to_3_times_a_month,never,0_times,5.66666650772095,1.0,better_than_before,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
65.0,associate_degree,female,white,100k_125k,working_paid_employee,no,married,3_to_6_times_a_week,a_few_times_a_week,0_times,21.0833339691162,2.0,better_than_before,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
72.0,masters_degree,male,white,125k_150k,not_working_retired,yes,married,once_or_twice_a_week,a_few_times_a_week,2_times,9.33333301544189,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
32.0,some_college,female,white,15k_20k,working_paid_employee,yes,not_married,3_to_6_times_a_week,every_day,1_time,2.58333325386047,2.0,better_than_before,worse,yes,no,not_vaccinated,not_vaccinated,completely_agree,good
26.0,bach_degree,female,white,50k_60k,working_paid_employee,no,not_married,once_or_twice_a_week,every_day,0_times,5.25,1.0,no_change,no_change,no,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
79.0,high_school_grad,male,white,35k_40k,not_working_retired,no,married,once_a_month_or_less,never,1_time,43.9166679382324,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
61.0,prof_doct_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,4_times,25.5,4.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,good
45.0,some_college,male,hispanic,40k_50k,working_paid_employee,yes,married,once_a_month_or_less,never,0_times,9.41666698455811,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
