id,wave,subject_age,subject_education,subject_gender,subject_ethnicity,subject_income_category,subject_employment_status,same_sex_couple,married,sex_frequency,flirts_with_partner,fights_with_partner,relationship_duration,children,rel_change_during_pandemic,inc_change_during_pandemic,subject_had_covid,partner_had_covid,subject_vaccinated,partner_vaccinated,agree_covid_approach,relationship_quality
2228393,2022,82.0,some_college,female,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,1_time,65.4166641235352,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2228603,2022,33.0,some_college,female,white,60k_75k,working_paid_employee,yes,married,once_a_month_or_less,once_a_week,0_times,7.75,3.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
2228681,2022,77.0,some_college,male,2_plus_eth,60k_75k,not_working_retired,no,married,once_a_month_or_less,never,0_times,36.9166679382324,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_disagree,fair
2231079,2022,50.0,bach_degree,male,other,175k_200k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,17.0833339691162,4.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2232397,2022,80.0,some_college,male,white,50k_60k,not_working_retired,no,married,once_or_more_a_day,less_than_once_a_month,0_times,55.6666679382324,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2232929,2022,68.0,prof_doct_degree,male,white,200k_250k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,50.4166679382324,6.0,no_change,no_change,yes,,not_vaccinated,partially_vaccinated,mostly_agree,good
2233103,2022,67.0,bach_degree,male,other,100k_125k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,1_time,43.75,2.0,worse_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2235583,2022,44.0,high_school_grad,female,white,100k_125k,not_working_retired,no,married,2_to_3_times_a_month,never,5_times,28.8333339691162,4.0,worse_than_before,much_worse,no,no,not_vaccinated,partially_vaccinated,completely_disagree,poor
2235913,2022,31.0,bach_degree,female,white,50k_60k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,2.08333325386047,1.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2237055,2022,67.0,some_college,female,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,0_times,50.8333320617676,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2237111,2022,56.0,associate_degree,male,white,200k_250k,working_paid_employee,no,married,3_to_6_times_a_week,1_to_3_times_a_month,0_times,17.0,2.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
2237691,2022,58.0,some_college,female,white,125k_150k,working_paid_employee,yes,not_married,once_a_month_or_less,never,0_times,31.3333339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2239179,2022,81.0,prof_doct_degree,male,white,100k_125k,not_working_retired,yes,not_married,once_a_month_or_less,never,0_times,25.6666660308838,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2239403,2022,49.0,associate_degree,female,white,35k_40k,working_paid_employee,no,married,2_to_3_times_a_month,never,0_times,19.0833339691162,4.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,mostly_agree,excellent
2243015,2022,44.0,associate_degree,female,black,125k_150k,not_working_looking,no,married,3_to_6_times_a_week,never,0_times,25.3333339691162,6.0,better_than_before,worse,yes,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,good
2244899,2022,64.0,high_school_grad,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,2_times,46.1666679382324,2.0,no_change,worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
2246951,2022,64.0,bach_degree,male,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,never,1_time,34.6666679382324,2.0,no_change,no_change,no,no,not_vaccinated,fully_vaccinated_no_booster,mostly_disagree,good
2247021,2022,80.0,high_school_grad,male,white,85k_100k,not_working_retired,no,married,once_a_month_or_less,never,0_times,61.5,2.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,partially_vaccinated,mostly_agree,excellent
2247423,2022,39.0,some_college,male,hispanic,150k_175k,working_paid_employee,no,married,once_or_twice_a_week,once_a_week,1_time,21.0833339691162,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2247535,2022,66.0,bach_degree,male,white,75k_85k,not_working_retired,yes,married,once_or_twice_a_week,never,6_times,36.6666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2248583,2022,29.0,associate_degree,female,white,75k_85k,not_working_other,yes,married,once_or_twice_a_week,1_to_3_times_a_month,0_times,4.25,4.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
2248679,2022,45.0,some_college,male,white,125k_150k,working_self_employed,no,not_married,2_to_3_times_a_month,1_to_3_times_a_month,0_times,2.41666674613953,3.0,no_change,much_worse,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2249131,2022,39.0,prof_doct_degree,male,white,over_250k,working_paid_employee,no,married,2_to_3_times_a_month,a_few_times_a_week,0_times,9.33333301544189,4.0,better_than_before,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2249677,2022,61.0,bach_degree,female,white,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,0_times,12.9166669845581,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,partially_vaccinated,completely_agree,excellent
2254437,2022,54.0,some_college,female,white,35k_40k,not_working_other,no,not_married,once_or_twice_a_week,every_day,0_times,14.8333330154419,2.0,no_change,no_change,no,yes,not_vaccinated,not_vaccinated,completely_agree,good
2254741,2022,41.0,high_school_grad,male,white,85k_100k,working_self_employed,no,married,once_a_month_or_less,never,3_times,21.5833339691162,4.0,no_change,much_worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_disagree,fair
2255089,2022,31.0,bach_degree,female,white,30k_35k,working_paid_employee,no,married,3_to_6_times_a_week,a_few_times_a_week,0_times,9.08333301544189,2.0,better_than_before,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2255167,2022,57.0,masters_degree,male,white,over_250k,working_self_employed,yes,married,once_or_twice_a_week,never,0_times,32.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2255583,2022,77.0,1st_4th_grade,male,hispanic,40k_50k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,52.1666679382324,2.0,better_than_before,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2256865,2022,39.0,some_college,male,white,200k_250k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,0_times,16.9166660308838,4.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2257097,2022,54.0,high_school_grad,female,white,175k_200k,working_paid_employee,no,married,2_to_3_times_a_month,never,0_times,35.5833320617676,2.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
2259031,2022,60.0,high_school_grad,male,white,150k_175k,not_working_retired,no,married,once_a_month_or_less,1_to_3_times_a_month,1_time,22.0,4.0,better_than_before,better,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2261673,2022,68.0,bach_degree,male,white,200k_250k,not_working_retired,no,married,2_to_3_times_a_month,1_to_3_times_a_month,2_times,32.4166679382324,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2264059,2022,52.0,high_school_grad,male,white,75k_85k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,34.5,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2265281,2022,56.0,masters_degree,female,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,1_time,24.1666660308838,4.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,fair
2267513,2022,33.0,masters_degree,female,black,100k_125k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,5.16666650772095,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2270949,2022,55.0,masters_degree,male,white,over_250k,working_paid_employee,yes,married,once_a_month_or_less,never,1_time,22.4166660308838,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2271349,2022,74.0,high_school_grad,male,white,85k_100k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,34.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2272975,2022,29.0,bach_degree,female,white,40k_50k,not_working_other,no,married,once_or_twice_a_week,once_a_week,2_times,3.66666674613953,6.0,no_change,worse,yes,yes,not_vaccinated,partially_vaccinated,mostly_agree,excellent
2275209,2022,77.0,high_school_grad,female,white,40k_50k,working_paid_employee,no,married,once_a_month_or_less,1_to_3_times_a_month,0_times,58.25,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2275771,2022,43.0,some_college,male,black,60k_75k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,3.33333325386047,1.0,better_than_before,worse,yes,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
2279685,2022,63.0,bach_degree,male,white,over_250k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,43.0,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,poor
2280139,2022,24.0,bach_degree,female,white,over_250k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,0.0833333358168602,3.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2280829,2022,62.0,high_school_grad,female,white,60k_75k,not_working_retired,no,married,2_to_3_times_a_month,never,1_time,40.75,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2283143,2022,91.0,high_school_grad,male,white,100k_125k,not_working_retired,no,married,once_or_twice_a_week,never,0_times,72.6666641235352,3.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
2283455,2022,66.0,bach_degree,male,hispanic,100k_125k,working_paid_employee,no,married,,never,0_times,43.8333320617676,2.0,no_change,worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2283987,2022,60.0,12th_nodiploma,male,black,85k_100k,working_paid_employee,no,married,3_to_6_times_a_week,never,2_times,17.25,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2283991,2022,62.0,high_school_grad,male,black,30k_35k,working_paid_employee,no,married,2_to_3_times_a_month,a_few_times_a_week,1_time,38.9166679382324,1.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2284105,2022,42.0,bach_degree,male,hispanic,125k_150k,working_paid_employee,no,married,once_or_twice_a_week,1_to_3_times_a_month,1_time,20.0,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2287223,2022,59.0,bach_degree,male,white,over_250k,working_self_employed,no,married,once_a_month_or_less,1_to_3_times_a_month,0_times,18.3333339691162,4.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2289087,2022,75.0,10th,female,hispanic,50k_60k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,58.5833320617676,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,good
2292541,2022,57.0,associate_degree,male,white,175k_200k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,18.4166660308838,1.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2293405,2022,38.0,some_college,female,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,20.9166660308838,6.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2294693,2022,53.0,masters_degree,female,white,150k_175k,working_paid_employee,no,married,once_or_twice_a_week,never,3_times,36.3333320617676,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2295089,2022,33.0,some_college,female,white,50k_60k,working_self_employed,no,married,once_or_twice_a_week,never,1_time,16.5833339691162,3.0,no_change,much_worse,yes,yes,partially_vaccinated,partially_vaccinated,completely_disagree,excellent
2295955,2022,51.0,high_school_grad,male,white,50k_60k,working_self_employed,yes,not_married,2_to_3_times_a_month,never,0_times,22.4166660308838,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,good
2296169,2022,57.0,some_college,male,white,75k_85k,working_paid_employee,no,married,2_to_3_times_a_month,once_a_week,0_times,27.75,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2296453,2022,45.0,bach_degree,female,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,26.3333339691162,4.0,no_change,no_change,yes,yes,,,mostly_agree,good
2296791,2022,60.0,prof_doct_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,35.0,2.0,no_change,better,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_disagree,good
2296879,2022,74.0,bach_degree,female,white,60k_75k,not_working_retired,no,married,,never,1_time,,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2296955,2022,73.0,high_school_grad,female,white,60k_75k,not_working_retired,no,married,once_a_month_or_less,never,0_times,60.0833320617676,2.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,mostly_agree,excellent
2296989,2022,86.0,bach_degree,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,0_times,45.6666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,completely_agree,excellent
2299329,2022,36.0,5th_6th_grade,female,white,7k_10k,not_working_disabled,no,not_married,once_a_month_or_less,1_to_3_times_a_month,0_times,4.16666650772095,1.0,better_than_before,worse,no,yes,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,good
2299489,2022,51.0,prof_doct_degree,male,other,150k_175k,working_paid_employee,no,married,once_a_month_or_less,never,2_times,31.0833339691162,3.0,worse_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2300197,2022,67.0,high_school_grad,male,black,125k_150k,working_self_employed,no,married,once_a_month_or_less,never,0_times,41.8333320617676,3.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
2300461,2022,59.0,bach_degree,male,white,125k_150k,working_paid_employee,yes,married,once_or_twice_a_week,once_a_week,2_times,10.0833330154419,2.0,worse_than_before,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
